,person,offer received,offer viewed,offer completed,transaction,reward_infl,amount_infl,email,mobile,social,web,bogo,discount,informational,avg_difficulty,time_to_open,time_to_complete,total_amount,amount_pct,age,gender,income,seen_ratio,completed_ratio
13342,13406,6,4,4,3,22.0,27.84,6,4,2,6,1,2,1,10.0,0.15,0.30833333333333335,109.75,0.2536674259681093,71.0,0,32000.0,0.6666666666666666,0.6666666666666666
13343,13407,4,2,1,9,3.0,20.41,4,2,2,3,1,2,0,12.0,0.08928571428571429,0.42857142857142855,64.27,0.31756651625953014,41.0,1,60000.0,0.5,0.25
13344,13408,6,5,5,4,28.0,40.42,6,5,4,6,2,2,1,8.0,0.103125,0.16190476190476188,187.18000000000006,0.21594187413185162,53.0,0,50000.0,0.8333333333333334,0.8333333333333334
13345,13409,4,2,1,8,2.0,16.110000000000003,4,4,2,2,1,1,2,5.0,0.19642857142857142,1.0,39.489999999999995,0.407951380096227,45.0,1,49000.0,0.5,0.25
13346,13410,4,4,4,4,19.0,56.019999999999996,4,3,3,4,1,2,0,13.0,0.05833333333333333,0.125,225.13,0.24883400701816727,41.0,1,55000.0,1.0,1.0
13347,13411,4,4,1,2,5.0,61.55,4,4,2,3,1,1,2,3.0,0.044642857142857144,0.2857142857142857,130.18,0.4728068827776924,64.0,1,100000.0,1.0,0.25
13348,13412,2,1,1,4,2.0,16.630000000000003,2,1,1,2,0,2,0,15.0,0.075,0.65,23.48,0.7082623509369678,43.0,1,30000.0,0.5,0.5
13349,13413,3,3,0,4,0.0,5.880000000000001,3,3,2,3,2,1,0,8.0,0.0,1.0,16.950000000000003,0.34690265486725663,,2,,1.0,0.0
13350,13414,3,3,1,4,5.0,19.009999999999998,3,3,3,2,3,0,0,8.0,0.21785714285714286,1.0,70.03,0.2714550906754248,63.0,1,61000.0,1.0,0.3333333333333333
13351,13415,4,3,2,0,7.0,0.0,4,4,2,3,1,1,2,4.0,0.39285714285714285,0.75,66.63,0.0,86.0,0,115000.0,0.75,0.5
13352,13416,4,4,0,2,0.0,28.2,4,4,2,3,0,2,2,5.0,0.0,1.0,60.03,0.46976511744127936,61.0,0,74000.0,1.0,0.0
13353,13417,5,2,0,10,0.0,26.189999999999998,5,4,2,4,2,1,2,7.0,0.0,1.0,30.980000000000004,0.8453841187863136,40.0,1,38000.0,0.4,0.0
13354,13418,5,4,4,4,12.0,29.400000000000002,5,5,3,5,1,3,1,6.0,0.2130952380952381,0.10714285714285714,132.1,0.22255866767600305,84.0,0,31000.0,0.8,0.8
13355,13419,6,4,0,1,0.0,5.3,6,5,3,6,2,3,0,10.0,0.20238095238095236,1.0,9.3,0.5698924731182795,60.0,0,30000.0,0.6666666666666666,0.0
13356,13420,5,5,0,3,0.0,10.190000000000001,5,5,2,4,3,1,1,6.0,0.08258928571428571,1.0,12.489999999999998,0.8158526821457168,,2,,1.0,0.0
13357,13421,4,4,3,2,7.0,36.089999999999996,4,4,3,3,0,3,1,7.0,0.12023809523809524,0.12678571428571428,140.96,0.25603007945516454,73.0,0,76000.0,1.0,0.75
13358,13422,4,3,1,4,2.0,18.38,4,4,3,3,0,2,1,7.0,0.39583333333333337,0.575,28.6,0.6426573426573426,69.0,0,58000.0,0.75,0.25
13359,13423,5,5,0,3,0.0,4.5600000000000005,5,5,4,4,2,3,0,9.0,0.20625000000000002,1.0,13.860000000000001,0.329004329004329,,2,,1.0,0.0
13360,13424,6,6,2,7,4.0,114.07,6,6,1,6,0,2,1,7.0,0.2475,0.23214285714285715,148.43,0.7685104089469783,42.0,1,75000.0,1.0,0.3333333333333333
13361,13425,5,3,5,2,32.0,46.19,5,4,2,5,2,2,0,11.0,0.08333333333333333,0.11547619047619047,166.74,0.2770181120307065,50.0,0,118000.0,0.6,1.0
13362,13426,5,3,1,4,5.0,9.48,5,5,2,5,1,3,0,8.0,0.1273809523809524,0.8928571428571429,16.73,0.56664674237896,48.0,1,44000.0,0.6,0.2
13363,13427,6,3,1,0,5.0,0.0,6,6,3,5,3,2,1,6.0,0.29285714285714287,1.0,5.54,0.0,45.0,1,33000.0,0.5,0.16666666666666666
13364,13428,5,5,2,4,7.0,24.17,5,5,3,4,1,2,1,6.0,0.21785714285714283,0.21785714285714286,64.32,0.37577736318407967,35.0,0,39000.0,1.0,0.4
13365,13429,3,2,1,1,5.0,8.64,3,3,2,2,1,0,2,2.0,0.65,0.7,19.93,0.4335173105870547,30.0,1,47000.0,0.6666666666666666,0.3333333333333333
13366,13430,4,2,3,0,9.0,0.0,4,3,1,4,0,3,0,13.0,2.357142857142857,0.4642857142857143,59.1,0.0,61.0,1,66000.0,0.5,0.75
13367,13431,4,3,2,2,10.0,347.45,4,2,1,3,0,2,1,10.0,0.20535714285714285,0.125,428.22,0.81138199990659,88.0,0,53000.0,0.75,0.5
13368,13432,4,3,4,3,20.0,43.75,4,3,2,3,1,3,0,12.0,0.16666666666666666,0.2738095238095238,251.62999999999997,0.17386639112983351,84.0,0,61000.0,0.75,1.0
13369,13433,4,1,0,0,0.0,0.0,4,3,1,4,2,1,1,9.0,0.1,1.0,0.0,,59.0,0,58000.0,0.25,0.0
13370,13434,3,2,0,2,0.0,3.1900000000000004,3,3,2,2,2,1,0,10.0,0.15,1.0,10.370000000000001,0.3076181292189007,60.0,0,69000.0,0.6666666666666666,0.0
13371,13435,4,2,2,1,15.0,29.16,4,4,2,3,2,0,2,4.0,0.8333333333333334,0.28214285714285714,95.74,0.3045748903279716,75.0,1,86000.0,0.5,0.5
13372,13436,4,1,2,2,7.0,3.75,4,3,1,4,1,2,1,9.0,0.05,1.0,25.68,0.14602803738317757,63.0,0,64000.0,0.25,0.5
13373,13437,3,1,0,0,0.0,0.0,3,3,1,3,1,1,0,8.0,1.0,1.0,10.42,0.0,,2,,0.3333333333333333,0.0
13374,13438,4,3,1,0,3.0,0.0,4,4,3,4,2,1,0,7.0,0.125,0.21428571428571427,32.48,0.0,70.0,0,75000.0,0.75,0.25
13375,13439,5,5,0,0,0.0,0.0,5,5,1,5,1,1,1,5.0,0.15178571428571427,1.0,0.86,0.0,,2,,1.0,0.0
13376,13440,3,3,0,0,0.0,0.0,3,2,2,3,0,2,0,15.0,0.1,1.0,0.0,,53.0,0,64000.0,1.0,0.0
13377,13441,5,2,2,2,10.0,13.42,5,5,2,4,3,0,1,5.0,0.05357142857142857,0.21071428571428574,31.559999999999995,0.42522179974651464,29.0,0,62000.0,0.4,0.4
13378,13442,5,5,2,10,4.0,21.509999999999998,5,4,0,5,0,2,0,15.0,0.06339285714285714,1.0,31.28,0.6876598465473145,,2,,1.0,0.4
13379,13443,4,2,1,3,5.0,5.64,4,4,2,3,2,0,2,4.0,0.08333333333333333,0.07142857142857142,17.78,0.3172103487064117,67.0,1,41000.0,0.5,0.25
13380,13444,6,6,4,2,25.0,55.67,6,5,2,5,2,2,1,8.0,0.09357142857142856,0.2119047619047619,107.17,0.5194550713819166,52.0,1,98000.0,1.0,0.6666666666666666
13381,13445,5,5,5,3,28.0,47.22,5,5,3,5,3,1,0,7.0,0.008928571428571428,0.1952380952380952,262.41999999999996,0.17994055331148542,39.0,0,65000.0,1.0,1.0
13382,13446,5,4,3,0,8.0,0.0,5,5,5,4,1,2,1,7.0,0.023809523809523808,1.0,81.71000000000001,0.0,71.0,1,99000.0,0.8,0.6
13383,13447,5,4,1,5,5.0,20.44,5,5,4,4,2,2,1,5.0,0.07142857142857142,0.8,20.83,0.9812770043206914,43.0,1,59000.0,0.8,0.2
13384,13448,3,2,1,1,10.0,17.92,3,2,1,2,1,1,1,10.0,0.5625,0.14285714285714285,219.65000000000003,0.081584338720692,38.0,1,69000.0,0.6666666666666666,0.3333333333333333
13385,13449,3,3,1,0,10.0,0.0,3,3,2,1,1,0,2,3.0,0.041666666666666664,1.0,102.94,0.0,69.0,1,88000.0,1.0,0.3333333333333333
13386,13450,5,4,5,7,27.0,60.41,5,5,4,3,1,3,0,9.0,0.23660714285714285,0.3142857142857143,179.02999999999994,0.3374294810925544,44.0,1,32000.0,0.8,1.0
13387,13451,5,4,1,6,5.0,14.66,5,3,2,4,1,2,1,10.0,0.16875,1.0,34.65,0.4230880230880231,,2,,0.8,0.2
13388,13452,5,4,2,1,8.0,4.28,5,5,4,3,2,2,1,6.0,0.23015873015873015,0.17857142857142858,23.880000000000003,0.17922948073701842,82.0,1,37000.0,0.8,0.4
13389,13453,4,3,0,2,0.0,2.76,4,4,4,2,1,1,1,6.0,0.3214285714285714,1.0,12.079999999999998,0.22847682119205298,20.0,1,50000.0,0.75,0.0
13390,13454,6,3,4,5,13.0,23.56,6,6,5,5,3,2,0,7.0,0.1732142857142857,0.2892857142857143,66.94999999999999,0.35190440627333835,23.0,1,42000.0,0.5,0.6666666666666666
13391,13455,5,4,3,0,13.0,0.0,5,4,3,3,1,2,1,8.0,0.31746031746031744,1.0,52.15,0.0,57.0,1,80000.0,0.8,0.6
13392,13456,4,2,0,3,0.0,8.53,4,4,2,2,0,0,2,0.0,0.5833333333333334,1.0,16.4,0.5201219512195122,,2,,0.5,0.0
13393,13457,5,3,2,5,15.0,48.36,5,3,3,3,1,1,1,10.0,0.09999999999999999,0.21250000000000002,120.78000000000002,0.4003974167908594,36.0,1,54000.0,0.6,0.4
13394,13458,3,2,0,2,0.0,10.66,3,2,2,2,2,1,0,13.0,0.0,1.0,23.560000000000002,0.45246179966044137,45.0,1,73000.0,0.6666666666666666,0.0
13395,13459,4,4,3,5,12.0,55.84,4,2,0,4,0,2,1,10.0,0.1357142857142857,0.10714285714285714,174.88,0.31930466605672464,51.0,1,54000.0,1.0,0.75
13396,13460,3,2,0,0,0.0,0.0,3,3,2,3,0,3,0,9.0,0.75,1.0,0.0,,60.0,0,112000.0,0.6666666666666666,0.0
13397,13461,2,2,2,1,15.0,34.32,2,2,2,2,2,0,0,8.0,0.4,0.9,166.78000000000003,0.20578006955270411,80.0,1,116000.0,1.0,1.0
13398,13462,3,2,0,4,0.0,8.4,3,3,1,3,1,1,1,7.0,0.65,1.0,11.05,0.7601809954751131,54.0,1,35000.0,0.6666666666666666,0.0
13399,13463,5,3,5,1,30.0,22.03,5,5,4,4,3,2,0,8.0,0.25,0.11607142857142858,134.85999999999999,0.1633545899451283,57.0,0,38000.0,0.6,1.0
13400,13464,4,2,1,4,5.0,20.32,4,2,0,4,0,2,1,10.0,0.76875,0.8,42.45,0.478680800942285,71.0,1,51000.0,0.5,0.25
13401,13465,6,4,6,3,24.0,57.91,6,5,2,6,1,3,0,12.0,0.16428571428571426,0.3705357142857143,195.01000000000002,0.2969591303010102,64.0,1,76000.0,0.6666666666666666,1.0
13402,13466,4,2,2,2,15.0,35.17,4,4,2,4,2,1,1,6.0,0.025,0.275,64.79,0.5428306837474919,49.0,1,106000.0,0.5,0.5
13403,13467,4,4,0,0,0.0,0.0,4,4,2,4,2,1,0,8.0,0.14523809523809525,1.0,0.0,,61.0,1,56000.0,1.0,0.0
13404,13468,4,3,0,7,0.0,16.03,4,4,3,2,1,0,2,3.0,0.4916666666666667,1.0,30.99,0.5172636334301388,26.0,1,46000.0,0.75,0.0
13405,13469,4,3,0,1,0.0,5.25,4,3,1,4,1,3,0,10.0,0.4642857142857143,1.0,7.33,0.7162346521145976,21.0,1,72000.0,0.75,0.0
13406,13470,5,5,3,5,9.0,35.57,5,5,2,5,1,1,1,5.0,0.15625,0.4714285714285715,60.83,0.5847443695544962,54.0,0,38000.0,1.0,0.6
13407,13471,4,3,2,3,7.0,2.83,4,3,2,3,0,3,1,10.0,0.5178571428571428,1.0,47.93999999999999,0.05903212348769296,33.0,1,60000.0,0.75,0.5
13408,13472,3,3,2,3,15.0,60.93,3,3,2,1,2,0,1,5.0,0.1369047619047619,0.21428571428571427,134.77,0.45210358388365357,53.0,1,64000.0,1.0,0.6666666666666666
13409,13473,4,4,3,3,17.0,67.35,4,3,3,2,1,2,1,10.0,0.08214285714285714,0.34761904761904766,245.51000000000002,0.2743269113274408,69.0,1,95000.0,1.0,0.75
13410,13474,3,2,1,1,3.0,8.85,3,3,2,3,1,1,1,6.0,0.15714285714285714,0.0,106.51,0.08309078959722091,83.0,1,43000.0,0.6666666666666666,0.3333333333333333
13411,13475,6,5,6,2,29.0,20.73,6,5,2,5,3,2,0,10.0,0.44107142857142856,0.20571428571428568,1365.6600000000003,0.015179473661086944,32.0,1,64000.0,0.8333333333333334,1.0
13412,13476,5,4,3,3,20.0,24.18,5,5,3,4,3,0,2,4.0,0.12222222222222223,0.32857142857142857,96.03000000000002,0.25179631365198374,31.0,1,45000.0,0.8,0.6
13413,13477,6,3,2,5,5.0,13.91,6,5,3,4,1,3,2,8.0,1.0515873015873016,0.5357142857142857,37.71,0.3688676743569345,47.0,0,61000.0,0.5,0.3333333333333333
13414,13478,5,3,0,1,0.0,1.11,5,5,3,3,3,0,1,5.0,0.3107142857142857,1.0,8.03,0.13823163138231634,60.0,0,43000.0,0.6,0.0
13415,13479,3,2,3,0,20.0,0.0,3,3,1,2,2,0,0,8.0,0.41071428571428575,0.17857142857142858,64.42,0.0,72.0,0,77000.0,0.6666666666666666,1.0
13416,13480,6,6,6,2,50.0,34.18,6,6,4,3,3,0,0,8.0,0.39857142857142863,0.5595238095238095,143.33,0.2384706621084211,87.0,0,76000.0,1.0,1.0
13417,13481,6,5,2,6,15.0,20.450000000000003,6,6,6,4,3,1,0,8.0,0.07142857142857142,0.45,183.8,0.11126224156692058,25.0,1,72000.0,0.8333333333333334,0.3333333333333333
13418,13482,3,3,0,2,0.0,7.19,3,3,2,2,1,0,2,3.0,0.78125,1.0,20.99,0.34254406860409725,25.0,1,59000.0,1.0,0.0
13419,13483,5,4,1,15,3.0,41.32,5,5,4,3,2,1,2,5.0,0.1111111111111111,1.0,53.629999999999995,0.7704642923736715,69.0,1,47000.0,0.8,0.2
13420,13484,3,3,3,2,13.0,44.61,3,3,2,3,2,1,0,6.0,0.017857142857142856,0.03571428571428571,347.07,0.12853314893249201,77.0,2,92000.0,1.0,1.0
13421,13485,4,4,2,3,10.0,54.36,4,4,1,3,1,0,2,2.0,0.08333333333333333,0.03571428571428571,229.32999999999998,0.23703832904548033,53.0,0,74000.0,1.0,0.5
13422,13486,4,3,4,2,35.0,32.64,4,3,3,3,2,1,0,13.0,0.125,0.45,179.68,0.18165627782724844,58.0,0,54000.0,0.75,1.0
13423,13487,4,4,0,2,0.0,3.0,4,3,3,4,2,1,0,12.0,0.2333333333333333,1.0,18.25,0.1643835616438356,,2,,1.0,0.0
13424,13488,4,2,3,1,6.0,50.3,4,4,2,4,1,2,0,8.0,0.05,0.5,120.81,0.4163562618988494,75.0,1,97000.0,0.5,0.75
13425,13489,4,2,1,10,2.0,21.66,4,4,2,4,2,1,1,5.0,0.0375,0.925,30.009999999999998,0.7217594135288238,,2,,0.5,0.25
13426,13490,5,4,2,2,5.0,10.81,5,5,4,5,1,2,0,7.0,0.2642857142857143,0.39285714285714285,13.92,0.776580459770115,49.0,1,64000.0,0.8,0.4
13427,13491,5,5,1,0,2.0,0.0,5,5,5,5,1,2,0,9.0,0.2125,1.0,27.11,0.0,70.0,1,107000.0,1.0,0.2
13428,13492,4,1,0,0,0.0,0.0,4,1,0,4,0,1,1,10.0,1.0,1.0,7.66,0.0,37.0,1,42000.0,0.25,0.0
13429,13493,5,5,0,2,0.0,8.27,5,5,4,5,2,1,1,6.0,0.278125,1.0,14.0,0.5907142857142856,27.0,1,65000.0,1.0,0.0
13430,13494,6,6,4,5,32.0,98.13,6,6,5,3,2,1,2,6.0,0.05357142857142857,0.24732142857142858,844.3000000000001,0.11622645978917445,60.0,1,77000.0,1.0,0.6666666666666666
13431,13495,5,5,5,1,24.0,17.15,5,4,1,4,2,2,0,11.0,0.13303571428571426,0.10714285714285714,95.67,0.1792620466185847,57.0,1,56000.0,1.0,1.0
13432,13496,3,2,2,0,7.0,0.0,3,3,3,2,2,1,0,8.0,0.25,0.15,165.35000000000002,0.0,51.0,1,86000.0,0.6666666666666666,0.6666666666666666
13433,13497,5,2,4,2,27.0,37.46,5,5,3,3,3,1,1,7.0,0.12857142857142856,0.25,79.67999999999999,0.4701305220883535,53.0,0,98000.0,0.4,0.8
13434,13498,4,3,3,2,20.0,26.240000000000002,4,3,2,4,2,1,0,12.0,0.23214285714285715,0.6428571428571429,63.519999999999996,0.4130982367758187,51.0,1,58000.0,0.75,0.75
13435,13499,4,4,4,4,25.0,66.47,4,3,2,4,3,1,0,10.0,0.09880952380952379,0.31666666666666665,165.74,0.40104983709424397,73.0,1,73000.0,1.0,1.0
13436,13500,5,5,3,3,18.0,61.63,5,4,2,5,2,2,1,8.0,0.5928571428571429,0.325,134.04,0.4597881229483737,59.0,1,73000.0,1.0,0.6
13437,13501,6,5,4,4,30.0,40.09,6,5,5,4,3,1,1,9.0,0.330952380952381,0.42500000000000004,372.52,0.10761838290561582,39.0,0,44000.0,0.8333333333333334,0.6666666666666666
13438,13502,5,5,3,3,16.0,69.11,5,5,5,3,1,1,1,6.0,0.5166666666666666,0.25,240.09999999999997,0.28783840066638905,19.0,1,74000.0,1.0,0.6
13439,13503,4,2,0,1,0.0,2.02,4,4,2,3,3,1,0,8.0,0.05,1.0,18.8,0.1074468085106383,40.0,1,71000.0,0.5,0.0
13440,13504,4,4,3,3,7.0,10.42,4,4,3,4,1,3,0,8.0,0.1976190476190476,0.5,26.95,0.3866419294990724,22.0,1,33000.0,1.0,0.75
13441,13505,6,5,1,8,2.0,16.64,6,5,4,4,1,2,2,8.0,0.09895833333333333,1.0,30.900000000000002,0.5385113268608414,65.0,1,34000.0,0.8333333333333334,0.16666666666666666
13442,13506,6,3,1,3,3.0,23.17,6,5,3,5,1,3,2,8.0,0.1793650793650794,1.0,38.980000000000004,0.5944073884043098,58.0,1,54000.0,0.5,0.16666666666666666
13443,13507,5,4,0,3,0.0,6.039999999999999,5,5,3,5,0,3,1,7.0,0.47544642857142855,1.0,12.25,0.49306122448979584,36.0,0,61000.0,0.8,0.0
13444,13508,5,3,0,1,0.0,15.84,5,4,2,4,2,2,1,9.0,0.19642857142857142,1.0,60.419999999999995,0.2621648460774578,44.0,0,57000.0,0.6,0.0
13445,13509,3,2,1,5,2.0,6.84,3,2,2,3,1,2,0,13.0,0.025,0.9,12.7,0.5385826771653544,,2,,0.6666666666666666,0.3333333333333333
13446,13510,6,6,1,12,5.0,28.69,6,4,2,5,2,2,1,9.0,0.10821428571428574,0.3,35.739999999999995,0.8027420257414662,,2,,1.0,0.16666666666666666
13447,13511,6,6,4,3,25.0,52.61,6,6,2,5,3,0,1,6.0,0.06785714285714287,0.2785714285714286,216.79999999999995,0.24266605166051666,44.0,0,87000.0,1.0,0.6666666666666666
13448,13512,4,4,1,5,5.0,21.18,4,4,4,2,2,0,1,5.0,0.2571428571428571,1.0,35.51,0.5964517037454239,23.0,1,54000.0,1.0,0.25
13449,13513,4,4,2,2,8.0,52.519999999999996,4,3,2,3,1,2,1,8.0,0.13095238095238096,0.1607142857142857,137.42000000000002,0.3821859991267646,74.0,0,64000.0,1.0,0.5
13450,13514,6,5,4,7,19.0,60.94,6,5,3,6,2,3,1,9.0,0.3425,0.31607142857142856,167.25,0.3643647234678625,33.0,0,53000.0,0.8333333333333334,0.6666666666666666
13451,13515,4,4,4,2,23.0,34.019999999999996,4,3,3,3,2,2,0,10.0,0.05357142857142857,0.11666666666666665,202.51,0.1679917041133771,37.0,1,98000.0,1.0,1.0
13452,13516,5,2,0,11,0.0,30.580000000000002,5,4,3,3,1,3,0,12.0,0.10714285714285714,1.0,50.82,0.6017316017316018,51.0,1,49000.0,0.4,0.0
13453,13517,5,2,2,5,15.0,70.56,5,3,2,4,1,1,2,8.0,0.3666666666666667,0.65,122.91999999999999,0.5740318906605923,46.0,0,44000.0,0.4,0.4
13454,13518,5,5,2,3,10.0,51.86,5,4,2,4,2,1,2,7.0,0.20267857142857143,0.10714285714285714,141.39000000000001,0.3667869014781809,53.0,1,66000.0,1.0,0.4
13455,13519,6,5,4,2,28.0,45.95,6,6,5,3,2,1,2,4.0,0.16142857142857142,0.2023809523809524,155.87,0.294796946173093,62.0,1,84000.0,0.8333333333333334,0.6666666666666666
13456,13520,4,4,4,1,23.0,22.58,4,3,3,4,2,2,0,10.0,0.11071428571428571,0.26071428571428573,164.01,0.13767453204072921,52.0,2,80000.0,1.0,1.0
13457,13521,4,4,1,2,10.0,16.03,4,4,3,1,1,0,2,3.0,0.3343253968253968,0.21428571428571427,49.68,0.3226650563607086,43.0,1,35000.0,1.0,0.25
13458,13522,6,5,2,9,8.0,27.439999999999998,6,5,5,2,1,2,1,9.0,0.1488095238095238,0.21428571428571427,82.94999999999999,0.3308016877637131,28.0,1,54000.0,0.8333333333333334,0.3333333333333333
13459,13523,5,4,3,3,22.0,63.629999999999995,5,5,5,2,2,1,1,8.0,0.19920634920634925,0.4857142857142857,190.15000000000003,0.334630554825138,59.0,0,95000.0,0.8,0.6
13460,13524,4,3,4,2,30.0,32.55,4,4,3,3,4,0,0,8.0,0.11785714285714285,0.5404761904761904,144.49,0.2252751055436362,80.0,0,81000.0,0.75,1.0
13461,13525,5,5,2,4,7.0,18.86,5,5,5,2,2,1,0,8.0,0.04464285714285714,0.42500000000000004,31.209999999999997,0.6042934956744633,,2,,1.0,0.4
13462,13526,4,3,4,2,22.0,18.97,4,2,1,3,1,2,0,13.0,0.08571428571428572,0.17857142857142858,114.84999999999998,0.16517196343056162,32.0,1,55000.0,0.75,1.0
13463,13527,4,3,2,1,15.0,40.0,4,4,2,2,2,0,1,5.0,0.4464285714285714,0.6785714285714286,167.42000000000002,0.2389200812328276,89.0,0,110000.0,0.75,0.5
13464,13528,6,6,0,6,0.0,9.270000000000001,6,6,6,5,3,1,0,8.0,0.10428571428571429,1.0,11.379999999999999,0.8145869947275924,24.0,1,47000.0,1.0,0.0
13465,13529,4,4,2,1,4.0,19.35,4,4,1,3,0,1,2,3.0,0.30357142857142855,0.39285714285714285,64.2,0.3014018691588785,75.0,1,81000.0,1.0,0.5
13466,13530,4,2,0,0,0.0,0.0,4,3,3,2,1,1,1,8.0,0.3916666666666667,1.0,3.8499999999999996,0.0,,2,,0.5,0.0
13467,13531,6,5,4,0,25.0,0.0,6,6,4,3,1,2,1,7.0,0.5047619047619047,0.07142857142857142,70.17,0.0,56.0,0,107000.0,0.8333333333333334,0.6666666666666666
13468,13532,6,6,2,3,15.0,53.150000000000006,6,5,4,4,2,3,1,9.0,0.15,0.8214285714285714,53.150000000000006,1.0,50.0,0,80000.0,1.0,0.3333333333333333
13469,13533,5,5,4,7,23.0,23.84,5,5,4,4,3,1,1,5.0,0.2886904761904762,0.32857142857142857,59.62,0.3998658168399866,22.0,1,32000.0,1.0,0.8
13470,13534,6,6,3,0,18.0,0.0,6,5,4,6,2,3,0,10.0,0.17357142857142854,0.15,53.69,0.0,59.0,0,99000.0,1.0,0.5
13471,13535,5,5,5,5,21.0,58.870000000000005,5,5,4,4,2,2,0,9.0,0.04821428571428571,0.23214285714285715,210.95999999999998,0.2790576412590065,42.0,1,55000.0,1.0,1.0
13472,13536,5,4,0,3,0.0,3.82,5,5,4,3,2,0,1,3.0,0.4682539682539682,1.0,6.399999999999999,0.5968750000000002,,2,,0.8,0.0
13473,13537,3,2,1,1,2.0,4.13,3,3,1,3,0,2,1,7.0,0.25,1.0,25.87,0.15964437572477772,33.0,0,74000.0,0.6666666666666666,0.3333333333333333
13474,13538,5,3,3,2,9.0,46.739999999999995,5,4,2,3,0,2,1,10.0,0.17777777777777778,0.18392857142857144,257.13,0.18177575545443936,66.0,1,101000.0,0.6,0.6
13475,13539,4,4,0,1,0.0,7.7,4,4,3,3,0,3,1,7.0,0.5658730158730158,1.0,149.56,0.05148435410537577,25.0,1,73000.0,1.0,0.0
13476,13540,6,6,5,5,15.0,71.63,6,6,5,5,1,3,1,6.0,0.16428571428571428,0.13303571428571426,202.06,0.35449866376323863,49.0,1,55000.0,1.0,0.8333333333333334
13477,13541,6,5,2,5,7.0,14.39,6,6,5,4,3,2,1,8.0,0.2339285714285714,0.5,30.13,0.477597079322934,,2,,0.8333333333333334,0.3333333333333333
13478,13542,4,1,3,0,12.0,0.0,4,3,1,4,1,2,0,12.0,1.0,1.0,44.239999999999995,0.0,60.0,0,76000.0,0.25,0.75
13479,13543,6,2,0,3,0.0,6.14,6,5,2,4,2,2,1,9.0,0.10714285714285714,1.0,7.17,0.8563458856345886,48.0,0,49000.0,0.3333333333333333,0.0
13480,13544,4,4,0,1,0.0,19.9,4,3,2,3,1,1,2,8.0,0.20138888888888887,1.0,34.82,0.5715106260769672,75.0,0,59000.0,1.0,0.0
13481,13545,3,2,3,1,9.0,17.74,3,2,2,3,0,2,0,15.0,0.275,0.275,137.88,0.12866260516391065,50.0,1,73000.0,0.6666666666666666,1.0
13482,13546,5,5,3,2,15.0,22.36,5,5,4,4,1,2,2,5.0,0.19806547619047618,0.0625,142.01,0.15745370044363075,66.0,0,67000.0,1.0,0.6
13483,13547,6,6,4,3,23.0,77.14,6,6,4,5,2,1,0,7.0,0.1357142857142857,0.32142857142857145,108.12,0.7134665186829449,48.0,1,93000.0,1.0,0.6666666666666666
13484,13548,4,4,4,2,22.0,28.69,4,3,1,3,2,2,0,11.0,0.09404761904761905,0.14285714285714285,101.81,0.2817994303113643,81.0,0,87000.0,1.0,1.0
13485,13549,6,6,3,3,25.0,89.13,6,6,4,3,3,0,2,5.0,0.3241666666666667,0.125,205.48000000000002,0.43376484329375115,80.0,0,98000.0,1.0,0.5
13486,13550,5,4,4,3,22.0,56.95,5,5,3,3,3,1,0,8.0,0.09523809523809523,0.3196428571428571,131.74,0.4322908759678154,55.0,1,85000.0,0.8,0.8
13487,13551,5,4,4,3,22.0,83.12,5,4,3,5,2,2,1,9.0,0.05000000000000001,0.11875,203.89999999999998,0.4076508092202061,55.0,0,90000.0,0.8,0.8
13488,13552,5,2,1,1,5.0,2.1,5,5,2,4,1,1,1,5.0,0.20833333333333334,0.39285714285714285,18.720000000000002,0.11217948717948717,33.0,1,42000.0,0.4,0.2
13489,13553,4,2,1,3,3.0,11.68,4,2,2,4,1,2,0,12.0,0.21428571428571427,0.7857142857142857,16.27,0.7178856791641057,65.0,1,36000.0,0.5,0.25
13490,13554,6,3,1,5,5.0,11.370000000000001,6,4,3,4,2,2,1,9.0,0.11111111111111112,1.0,15.89,0.7155443675267464,71.0,1,36000.0,0.5,0.16666666666666666
13491,13555,5,5,2,1,7.0,19.55,5,5,2,3,1,1,2,4.0,0.27976190476190477,0.39285714285714285,62.480000000000004,0.3129001280409731,42.0,0,66000.0,1.0,0.4
13492,13556,3,2,0,1,0.0,0.26,3,2,2,3,1,2,0,12.0,0.12857142857142856,1.0,10.05,0.025870646766169153,,2,,0.6666666666666666,0.0
13493,13557,5,5,2,2,7.0,41.22,5,4,3,2,1,2,1,10.0,0.15,0.175,69.44,0.5936059907834101,80.0,1,89000.0,1.0,0.4
13494,13558,5,3,0,1,0.0,6.07,5,5,3,3,2,0,2,2.0,0.6222222222222222,1.0,33.56,0.18087008343265792,49.0,1,72000.0,0.6,0.0
13495,13559,5,4,1,14,3.0,61.190000000000005,5,5,4,3,2,2,1,7.0,0.2232142857142857,0.21428571428571427,67.94000000000001,0.9006476302619958,38.0,0,39000.0,0.8,0.2
13496,13560,4,4,2,12,6.0,29.07,4,4,3,3,1,1,1,6.0,0.16666666666666666,0.8928571428571429,46.75,0.6218181818181818,77.0,1,46000.0,1.0,0.5
13497,13561,5,4,3,2,14.0,37.230000000000004,5,5,3,3,1,2,2,6.0,0.6555555555555556,0.07857142857142857,117.3,0.31739130434782614,57.0,1,82000.0,0.8,0.6
