,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount
55134,14810,7.0,1,1,0,3,0.0,6.630000000000001
55135,14811,1.0,1,1,0,0,0.0,0.0
55136,14811,2.0,2,2,1,3,5.0,10.75
55137,14811,3.0,2,2,0,8,0.0,11.71
55138,14811,6.0,1,1,0,4,0.0,17.95
55139,14812,2.0,1,1,1,1,5.0,24.24
55140,14812,3.0,1,1,1,1,5.0,15.45
55141,14812,4.0,1,1,1,0,3.0,0.0
55142,14812,9.0,1,1,1,2,5.0,33.480000000000004
55143,14813,1.0,1,1,0,2,0.0,20.35
55144,14813,4.0,1,1,1,2,3.0,10.120000000000001
55145,14813,6.0,1,1,1,0,10.0,0.0
55146,14813,7.0,3,3,3,4,6.0,40.5
55147,14814,0.0,1,0,0,0,0.0,0.0
55148,14814,4.0,1,1,1,0,3.0,0.0
55149,14814,5.0,1,1,1,1,10.0,17.5
55150,14814,6.0,1,1,1,2,10.0,18.86
55151,14815,0.0,1,0,0,0,0.0,0.0
55152,14815,4.0,1,1,1,1,3.0,16.2
55153,14815,5.0,1,1,1,0,10.0,0.0
55154,14815,7.0,1,1,1,1,2.0,26.2
55155,14815,9.0,1,1,1,1,5.0,21.42
55156,14816,1.0,1,1,0,0,0.0,0.0
55157,14816,3.0,1,1,1,1,5.0,37.85
55158,14816,4.0,1,1,1,1,3.0,12.34
55159,14816,8.0,1,0,1,0,2.0,0.0
55160,14817,4.0,1,1,1,0,3.0,0.0
55161,14817,5.0,1,1,1,0,10.0,0.0
55162,14817,8.0,1,0,1,0,2.0,0.0
55163,14818,0.0,1,1,0,1,0.0,4.62
55164,14818,3.0,1,1,0,1,0.0,0.33
55165,14818,4.0,1,1,1,0,3.0,0.0
55166,14818,5.0,1,1,0,0,0.0,0.0
55167,14818,8.0,1,1,1,3,2.0,7.05
55168,14819,0.0,1,1,0,2,0.0,44.66
55169,14819,1.0,1,1,0,0,0.0,0.0
55170,14819,2.0,1,1,1,0,5.0,0.0
55171,14819,6.0,1,1,1,1,10.0,15.49
55172,14819,7.0,1,1,1,1,2.0,14.5
55173,14820,1.0,2,2,0,0,0.0,0.0
55174,14820,6.0,1,1,1,1,10.0,18.67
55175,14821,1.0,1,1,0,0,0.0,0.0
55176,14821,2.0,1,0,0,0,0.0,0.0
55177,14821,9.0,2,0,0,0,0.0,0.0
55178,14822,1.0,1,1,0,1,0.0,10.99
55179,14822,4.0,2,2,2,2,6.0,36.629999999999995
55180,14822,7.0,1,1,1,1,2.0,10.73
55181,14822,8.0,2,1,2,0,4.0,0.0
55182,14823,2.0,1,0,0,0,0.0,0.0
55183,14823,3.0,1,1,0,0,0.0,0.0
55184,14823,4.0,2,2,2,0,6.0,0.0
55185,14823,6.0,1,1,1,2,10.0,16.34
55186,14823,7.0,1,1,1,4,2.0,11.39
55187,14824,3.0,1,1,1,0,5.0,0.0
55188,14824,4.0,1,1,1,0,3.0,0.0
55189,14824,5.0,1,0,1,0,10.0,0.0
55190,14824,6.0,1,1,1,1,10.0,24.57
55191,14824,9.0,1,0,1,0,5.0,0.0
55192,14825,2.0,1,1,1,0,5.0,0.0
55193,14825,7.0,2,2,2,1,4.0,17.02
55194,14825,8.0,1,1,1,0,2.0,0.0
55195,14825,9.0,2,2,2,1,10.0,24.03
55196,14826,3.0,2,2,2,1,10.0,831.65
55197,14826,4.0,1,1,1,1,3.0,20.46
55198,14826,9.0,2,2,2,1,10.0,32.65
55199,14827,2.0,2,2,2,2,10.0,23.25
55200,14827,3.0,1,1,1,0,5.0,0.0
55201,14827,5.0,1,1,1,1,10.0,18.13
55202,14827,6.0,1,1,1,1,10.0,11.94
55203,14828,2.0,1,0,0,0,0.0,0.0
55204,14828,5.0,1,1,0,0,0.0,0.0
55205,14828,6.0,1,1,0,1,0.0,0.4
55206,14828,8.0,2,0,0,0,0.0,0.0
55207,14828,9.0,1,0,0,0,0.0,0.0
55208,14829,1.0,1,1,0,1,0.0,1.5899999999999999
55209,14829,5.0,1,1,1,2,10.0,14.94
55210,14829,6.0,1,1,0,0,0.0,0.0
55211,14829,8.0,1,1,0,1,0.0,3.02
55212,14829,9.0,1,0,0,0,0.0,0.0
55213,14830,4.0,1,1,1,0,3.0,0.0
55214,14830,6.0,1,1,1,1,10.0,10.42
55215,14830,9.0,1,0,1,0,5.0,0.0
55216,14831,1.0,1,1,0,0,0.0,0.0
55217,14831,2.0,1,0,0,0,0.0,0.0
55218,14831,5.0,1,1,1,0,10.0,0.0
55219,14831,6.0,1,1,0,0,0.0,0.0
55220,14832,2.0,1,0,0,0,0.0,0.0
55221,14832,3.0,2,2,2,2,10.0,29.380000000000003
55222,14832,7.0,1,1,1,0,2.0,0.0
55223,14833,0.0,3,2,0,1,0.0,1.8399999999999999
55224,14833,3.0,1,1,1,1,5.0,7.83
55225,14833,7.0,2,2,2,4,4.0,4.930000000000001
55226,14834,0.0,1,0,0,0,0.0,0.0
55227,14834,1.0,1,1,0,0,0.0,0.0
55228,14834,6.0,2,2,0,1,0.0,0.36
55229,14835,3.0,2,2,2,1,10.0,20.13
55230,14835,6.0,1,1,1,0,10.0,0.0
55231,14835,8.0,1,0,0,0,0.0,0.0
55232,14836,3.0,1,1,1,2,5.0,9.89
55233,14836,6.0,2,2,0,1,0.0,2.49
55234,14836,7.0,2,2,0,1,0.0,0.72
55235,14836,8.0,1,0,0,0,0.0,0.0
55236,14837,0.0,1,0,0,0,0.0,0.0
55237,14837,1.0,1,1,0,0,0.0,0.0
55238,14837,5.0,1,0,1,0,10.0,0.0
55239,14837,8.0,1,1,1,0,2.0,0.0
55240,14838,1.0,1,1,0,0,0.0,0.0
55241,14838,4.0,2,2,2,8,6.0,18.34
55242,14838,5.0,1,1,0,3,0.0,3.9999999999999996
55243,14838,6.0,1,1,0,1,0.0,0.86
55244,14839,2.0,1,1,0,0,0.0,0.0
55245,14839,7.0,1,1,0,0,0.0,0.0
55246,14839,8.0,1,1,0,0,0.0,0.0
55247,14840,1.0,1,1,0,0,0.0,0.0
55248,14840,3.0,1,1,0,1,0.0,0.27
55249,14840,5.0,1,1,0,0,0.0,0.0
55250,14840,9.0,1,1,0,0,0.0,0.0
55251,14841,0.0,1,1,0,2,0.0,51.260000000000005
55252,14841,2.0,1,1,1,0,5.0,0.0
55253,14841,7.0,2,2,2,1,4.0,19.08
55254,14841,9.0,1,1,1,0,5.0,0.0
55255,14842,0.0,1,0,0,0,0.0,0.0
55256,14842,3.0,2,2,0,0,0.0,0.0
55257,14842,8.0,1,1,0,0,0.0,0.0
55258,14843,3.0,1,1,1,3,5.0,11.34
55259,14843,4.0,1,1,1,2,3.0,8.09
55260,14843,5.0,1,1,0,0,0.0,0.0
55261,14843,9.0,1,0,0,0,0.0,0.0
55262,14844,1.0,1,0,0,0,0.0,0.0
55263,14844,4.0,1,1,1,2,3.0,8.92
55264,14844,5.0,1,1,0,0,0.0,0.0
55265,14844,9.0,1,1,1,0,5.0,0.0
55266,14845,1.0,1,1,0,1,0.0,13.96
55267,14845,2.0,1,1,1,0,5.0,0.0
55268,14845,6.0,2,2,2,2,20.0,45.959999999999994
55269,14846,0.0,1,1,0,1,0.0,23.68
55270,14846,7.0,1,1,0,0,0.0,0.0
55271,14846,8.0,1,1,1,1,2.0,14.21
55272,14847,1.0,1,1,0,0,0.0,0.0
55273,14847,2.0,1,0,1,0,5.0,0.0
55274,14847,9.0,1,0,1,0,5.0,0.0
55275,14848,6.0,1,1,1,0,10.0,0.0
55276,14848,7.0,1,1,1,2,2.0,17.17
55277,14848,8.0,1,1,1,0,2.0,0.0
55278,14849,0.0,1,1,0,0,0.0,0.0
55279,14849,1.0,1,0,0,0,0.0,0.0
55280,14849,2.0,1,1,1,1,5.0,7.51
55281,14849,4.0,1,1,1,0,3.0,0.0
55282,14849,7.0,1,1,1,0,2.0,0.0
55283,14849,8.0,1,1,0,0,0.0,0.0
55284,14850,2.0,1,1,0,0,0.0,0.0
55285,14850,3.0,1,1,0,1,0.0,4.27
55286,14850,6.0,2,2,1,7,10.0,22.67
55287,14850,8.0,1,0,1,0,2.0,0.0
55288,14851,3.0,2,2,2,1,10.0,17.47
55289,14851,5.0,2,2,2,0,20.0,0.0
55290,14851,7.0,1,1,1,1,2.0,13.45
55291,14852,3.0,1,1,1,1,5.0,13.16
55292,14852,7.0,2,2,2,2,4.0,45.44
55293,14852,8.0,1,1,1,0,2.0,0.0
55294,14853,0.0,3,1,0,0,0.0,0.0
55295,14853,3.0,1,1,1,0,5.0,0.0
55296,14854,2.0,1,0,1,0,5.0,0.0
55297,14854,3.0,1,1,1,6,5.0,13.18
55298,14854,7.0,1,1,1,0,2.0,0.0
55299,14855,1.0,1,1,0,0,0.0,0.0
55300,14855,3.0,1,1,1,1,5.0,14.93
55301,14855,4.0,1,1,1,2,3.0,15.46
55302,14855,8.0,1,0,1,0,2.0,0.0
55303,14856,0.0,1,0,0,0,0.0,0.0
55304,14856,5.0,1,1,1,0,10.0,0.0
55305,14856,6.0,1,1,1,1,10.0,32.88
55306,14857,5.0,1,1,1,0,10.0,0.0
55307,14857,7.0,1,1,1,0,2.0,0.0
55308,14857,8.0,3,2,2,1,4.0,22.13
55309,14858,3.0,1,1,0,0,0.0,0.0
55310,14858,8.0,1,1,0,0,0.0,0.0
55311,14858,9.0,1,1,0,0,0.0,0.0
55312,14859,2.0,1,1,1,1,5.0,7.4
55313,14859,3.0,1,1,1,0,5.0,0.0
55314,14859,8.0,1,0,1,0,2.0,0.0
55315,14860,0.0,1,0,0,0,0.0,0.0
55316,14860,2.0,3,2,3,1,15.0,29.52
55317,14860,9.0,1,1,1,0,5.0,0.0
55318,14861,3.0,1,1,0,0,0.0,0.0
55319,14861,4.0,1,1,0,0,0.0,0.0
55320,14861,5.0,1,1,0,0,0.0,0.0
55321,14861,6.0,1,1,0,2,0.0,3.28
55322,14861,8.0,1,0,0,0,0.0,0.0
55323,14862,1.0,1,1,0,1,0.0,4.43
55324,14862,2.0,1,0,0,0,0.0,0.0
55325,14862,6.0,2,2,2,5,20.0,45.21
55326,14862,8.0,1,0,1,0,2.0,0.0
55327,14863,2.0,1,0,1,0,5.0,0.0
55328,14863,7.0,2,2,1,1,2.0,1.96
55329,14863,8.0,1,1,0,0,0.0,0.0
55330,14863,9.0,1,0,0,0,0.0,0.0
55331,14864,7.0,4,3,0,4,0.0,4.86
55332,14864,9.0,1,0,0,0,0.0,0.0
55333,14865,1.0,2,2,0,1,0.0,17.34
55334,14865,6.0,1,1,1,0,10.0,0.0
55335,14866,0.0,1,1,0,0,0.0,0.0
55336,14866,4.0,2,2,2,3,6.0,13.86
55337,14866,9.0,1,0,0,0,0.0,0.0
55338,14867,0.0,1,1,0,0,0.0,0.0
55339,14867,2.0,1,0,0,0,0.0,0.0
55340,14867,3.0,1,1,0,0,0.0,0.0
55341,14867,6.0,1,1,0,4,0.0,18.61
55342,14867,7.0,1,1,1,3,2.0,8.91
55343,14867,8.0,1,0,0,0,0.0,0.0
55344,14868,0.0,1,0,0,0,0.0,0.0
55345,14868,5.0,1,1,1,1,10.0,17.42
55346,14868,6.0,1,1,1,0,10.0,0.0
55347,14868,8.0,1,1,1,1,2.0,22.07
55348,14869,3.0,1,1,0,0,0.0,0.0
55349,14869,9.0,2,2,1,0,5.0,0.0
55350,14870,1.0,1,1,0,0,0.0,0.0
55351,14870,2.0,1,0,1,0,5.0,0.0
55352,14870,6.0,1,1,0,3,0.0,24.759999999999998
55353,14870,8.0,3,1,1,0,2.0,0.0
55354,14871,0.0,1,0,0,0,0.0,0.0
55355,14871,4.0,1,1,1,1,3.0,7.19
55356,14871,6.0,2,2,0,2,0.0,4.380000000000001
55357,14872,3.0,2,2,2,1,10.0,19.27
55358,14872,7.0,1,1,1,1,2.0,23.8
55359,14873,2.0,2,2,0,0,0.0,0.0
55360,14873,3.0,1,1,0,0,0.0,0.0
55361,14873,4.0,1,1,0,0,0.0,0.0
55362,14873,6.0,1,1,0,0,0.0,0.0
55363,14874,0.0,1,1,0,0,0.0,0.0
55364,14874,5.0,2,2,1,1,10.0,9.17
55365,14874,8.0,1,1,1,1,2.0,13.33
55366,14875,0.0,1,0,0,0,0.0,0.0
55367,14875,2.0,1,0,0,0,0.0,0.0
55368,14875,3.0,1,1,0,2,0.0,1.53
55369,14875,6.0,1,1,0,0,0.0,0.0
55370,14875,7.0,1,1,0,2,0.0,7.1899999999999995
55371,14876,1.0,1,0,0,0,0.0,0.0
55372,14876,3.0,1,1,1,0,5.0,0.0
55373,14876,5.0,1,1,0,0,0.0,0.0
55374,14876,6.0,1,1,0,0,0.0,0.0
55375,14876,7.0,2,2,1,0,2.0,0.0
55376,14877,1.0,1,1,0,4,0.0,78.7
55377,14877,2.0,1,0,1,0,5.0,0.0
55378,14877,4.0,1,1,1,0,3.0,0.0
55379,14877,6.0,2,2,2,2,20.0,36.39
55380,14878,0.0,1,0,0,0,0.0,0.0
55381,14878,1.0,1,1,0,0,0.0,0.0
55382,14878,6.0,1,1,1,0,10.0,0.0
55383,14878,7.0,2,2,2,1,4.0,30.35
55384,14878,8.0,1,0,0,0,0.0,0.0
55385,14879,0.0,1,1,0,1,0.0,22.34
55386,14879,1.0,1,1,0,2,0.0,57.86
55387,14879,6.0,2,2,2,1,20.0,25.76
55388,14879,8.0,1,1,1,1,2.0,29.73
55389,14880,0.0,1,0,0,0,0.0,0.0
55390,14880,7.0,1,1,1,0,2.0,0.0
55391,14881,2.0,1,1,1,1,5.0,16.65
55392,14881,6.0,1,1,1,0,10.0,0.0
55393,14881,9.0,1,1,0,1,0.0,14.84
55394,14882,1.0,1,1,0,0,0.0,0.0
55395,14882,3.0,1,1,0,0,0.0,0.0
55396,14882,5.0,1,1,1,2,10.0,15.899999999999999
55397,14882,9.0,1,0,0,0,0.0,0.0
55398,14883,0.0,2,1,0,2,0.0,47.22
55399,14883,5.0,1,1,1,0,10.0,0.0
55400,14883,7.0,1,1,1,0,2.0,0.0
55401,14883,8.0,1,0,1,0,2.0,0.0
55402,14884,3.0,1,1,1,0,5.0,0.0
55403,14884,6.0,3,3,3,3,30.0,52.49
55404,14884,7.0,2,2,2,1,4.0,24.21
55405,14885,5.0,1,0,0,0,0.0,0.0
55406,14885,6.0,2,2,1,0,10.0,0.0
55407,14885,8.0,2,2,2,1,4.0,12.53
55408,14886,4.0,3,3,2,2,6.0,12.51
55409,14886,8.0,1,0,0,0,0.0,0.0
55410,14887,3.0,2,2,2,0,10.0,0.0
55411,14887,7.0,1,1,1,1,2.0,20.2
55412,14887,9.0,2,0,2,0,10.0,0.0
55413,14888,3.0,1,1,0,0,0.0,0.0
55414,14888,4.0,1,1,1,1,3.0,11.67
55415,14888,5.0,1,1,0,1,0.0,7.64
55416,14888,9.0,1,0,0,0,0.0,0.0
55417,14889,1.0,1,1,0,1,0.0,14.06
55418,14889,3.0,1,1,1,1,5.0,19.38
55419,14889,5.0,2,2,2,0,20.0,0.0
55420,14889,7.0,1,1,1,1,2.0,10.42
55421,14890,5.0,1,1,0,2,0.0,13.22
55422,14890,7.0,2,2,2,1,4.0,2.75
55423,14890,8.0,1,1,1,1,2.0,12.05
55424,14890,9.0,1,1,0,3,0.0,13.68
55425,14891,1.0,1,1,0,2,0.0,5.83
55426,14891,4.0,1,1,1,3,3.0,3.13
55427,14891,5.0,1,1,0,7,0.0,6.07
55428,14891,8.0,1,0,0,0,0.0,0.0
55429,14892,2.0,2,0,1,0,5.0,0.0
55430,14892,4.0,1,1,0,2,0.0,3.24
55431,14892,5.0,1,1,1,1,10.0,3.73
55432,14892,6.0,1,1,0,4,0.0,14.92
55433,14893,2.0,1,0,0,0,0.0,0.0
55434,14893,6.0,1,1,0,0,0.0,0.0
55435,14894,1.0,1,1,0,3,0.0,33.71
55436,14894,3.0,1,1,0,0,0.0,0.0
55437,14894,5.0,2,2,1,4,10.0,29.159999999999997
55438,14894,7.0,1,1,1,0,2.0,0.0
55439,14894,8.0,1,1,1,0,2.0,0.0
55440,14895,1.0,1,1,0,0,0.0,0.0
55441,14895,3.0,1,1,1,4,5.0,14.260000000000002
55442,14895,6.0,2,2,0,11,0.0,25.160000000000004
55443,14895,9.0,1,0,0,0,0.0,0.0
55444,14896,2.0,1,0,1,0,5.0,0.0
55445,14896,3.0,1,1,1,1,5.0,17.27
55446,14896,4.0,1,1,1,0,3.0,0.0
55447,14896,6.0,1,1,1,0,10.0,0.0
55448,14896,7.0,1,1,1,1,2.0,12.04
55449,14897,0.0,2,0,0,0,0.0,0.0
55450,14897,2.0,1,0,1,0,5.0,0.0
55451,14897,3.0,1,1,1,1,5.0,5.83
55452,14897,5.0,1,1,0,0,0.0,0.0
55453,14898,0.0,1,1,0,0,0.0,0.0
55454,14898,1.0,1,0,0,0,0.0,0.0
55455,14898,3.0,1,1,0,0,0.0,0.0
55456,14898,5.0,2,2,0,0,0.0,0.0
55457,14899,1.0,1,1,0,0,0.0,0.0
55458,14899,6.0,1,1,1,2,10.0,21.330000000000002
55459,14899,7.0,1,1,1,0,2.0,0.0
55460,14899,8.0,1,1,0,0,0.0,0.0
55461,14900,1.0,1,1,0,0,0.0,0.0
55462,14900,5.0,2,2,0,0,0.0,0.0
55463,14900,9.0,1,1,0,1,0.0,0.33
55464,14901,1.0,1,1,0,3,0.0,69.22999999999999
55465,14901,2.0,1,1,1,1,5.0,31.0
55466,14901,7.0,1,1,1,1,2.0,22.51
55467,14901,9.0,1,0,1,0,5.0,0.0
55468,14902,2.0,2,2,0,1,0.0,2.5
55469,14902,7.0,1,1,0,0,0.0,0.0
55470,14902,9.0,1,0,0,0,0.0,0.0
55471,14903,2.0,1,1,0,0,0.0,0.0
55472,14903,4.0,2,2,2,2,6.0,50.760000000000005
55473,14903,5.0,1,1,1,1,10.0,27.38
55474,14903,7.0,1,1,1,0,2.0,0.0
55475,14904,2.0,1,1,1,1,5.0,40.12
55476,14904,5.0,2,2,2,1,20.0,24.86
55477,14904,7.0,1,1,1,0,2.0,0.0
55478,14905,1.0,1,1,0,0,0.0,0.0
55479,14905,4.0,1,1,0,0,0.0,0.0
55480,14905,6.0,1,1,0,0,0.0,0.0
55481,14905,7.0,1,1,0,1,0.0,0.71
55482,14905,8.0,1,1,0,1,0.0,1.57
55483,14905,9.0,1,0,0,0,0.0,0.0
55484,14906,1.0,1,1,0,0,0.0,0.0
55485,14906,7.0,1,1,1,0,2.0,0.0
55486,14906,9.0,1,1,1,0,5.0,0.0
55487,14907,0.0,1,1,0,0,0.0,0.0
55488,14907,2.0,1,1,0,0,0.0,0.0
55489,14907,5.0,2,2,0,0,0.0,0.0
55490,14907,7.0,1,1,0,0,0.0,0.0
55491,14907,9.0,1,0,0,0,0.0,0.0
55492,14908,2.0,1,1,1,0,5.0,0.0
55493,14908,4.0,1,1,1,0,3.0,0.0
55494,14908,5.0,1,1,1,1,10.0,11.83
55495,14908,9.0,1,1,1,0,5.0,0.0
55496,14909,0.0,2,2,0,4,0.0,69.97999999999999
55497,14909,2.0,1,1,1,0,5.0,0.0
55498,14909,3.0,1,1,1,0,5.0,0.0
55499,14910,0.0,1,0,0,0,0.0,0.0
55500,14910,1.0,1,1,0,0,0.0,0.0
55501,14910,5.0,1,1,0,1,0.0,4.7
55502,14910,8.0,1,0,0,0,0.0,0.0
55503,14910,9.0,1,0,0,0,0.0,0.0
55504,14911,1.0,1,1,0,0,0.0,0.0
55505,14911,9.0,2,0,0,0,0.0,0.0
55506,14912,4.0,1,1,1,2,3.0,7.819999999999999
55507,14912,7.0,1,1,1,2,2.0,13.73
55508,14912,8.0,1,0,0,0,0.0,0.0
55509,14913,0.0,1,1,0,0,0.0,0.0
55510,14913,4.0,1,1,1,1,3.0,10.36
55511,14913,5.0,1,0,1,0,10.0,0.0
55512,14913,6.0,1,1,1,1,10.0,11.37
55513,14914,0.0,1,1,0,1,0.0,7.67
55514,14914,1.0,1,1,0,0,0.0,0.0
55515,14914,3.0,1,0,0,0,0.0,0.0
55516,14914,7.0,1,1,1,1,2.0,0.2
55517,14914,8.0,1,0,0,0,0.0,0.0
55518,14915,0.0,2,1,0,0,0.0,0.0
55519,14915,3.0,2,2,2,1,10.0,26.64
55520,14915,4.0,1,1,1,1,3.0,26.76
55521,14916,2.0,2,2,0,5,0.0,6.18
55522,14916,7.0,2,2,1,3,2.0,5.88
55523,14917,0.0,1,1,0,1,0.0,18.29
55524,14917,3.0,1,1,1,1,5.0,17.5
55525,14917,5.0,1,1,1,0,10.0,0.0
55526,14917,7.0,1,1,1,2,2.0,13.04
55527,14918,1.0,1,1,0,0,0.0,0.0
55528,14918,3.0,1,1,1,1,5.0,13.99
55529,14918,5.0,1,1,0,0,0.0,0.0
55530,14918,7.0,2,2,2,2,4.0,34.32
55531,14918,9.0,1,0,1,0,5.0,0.0
55532,14919,0.0,2,2,0,0,0.0,0.0
55533,14919,3.0,1,1,1,0,5.0,0.0
55534,14919,5.0,1,1,1,0,10.0,0.0
55535,14919,6.0,1,1,1,1,10.0,11.88
55536,14919,9.0,1,1,0,0,0.0,0.0
55537,14920,3.0,1,1,0,0,0.0,0.0
55538,14920,4.0,1,1,0,0,0.0,0.0
55539,14920,5.0,1,1,0,1,0.0,0.29
55540,14920,6.0,1,1,0,0,0.0,0.0
55541,14920,7.0,1,1,0,0,0.0,0.0
55542,14921,1.0,1,1,0,1,0.0,0.87
55543,14921,3.0,1,1,0,1,0.0,4.22
55544,14921,8.0,1,0,0,0,0.0,0.0
55545,14921,9.0,2,0,0,0,0.0,0.0
55546,14922,6.0,1,1,0,1,0.0,6.34
55547,14922,8.0,2,0,2,0,4.0,0.0
55548,14922,9.0,1,0,1,0,5.0,0.0
55549,14923,1.0,1,1,0,1,0.0,7.0
55550,14923,2.0,1,0,0,0,0.0,0.0
55551,14923,3.0,2,2,2,1,10.0,7.04
55552,14923,6.0,2,2,0,3,0.0,9.71
55553,14924,2.0,2,2,1,0,5.0,0.0
55554,14924,3.0,2,2,2,2,10.0,31.08
55555,14924,6.0,1,1,0,0,0.0,0.0
55556,14925,2.0,1,1,1,1,5.0,22.37
55557,14925,4.0,1,1,1,1,3.0,20.77
55558,14925,6.0,2,1,2,1,20.0,47.71
55559,14925,8.0,1,1,1,0,2.0,0.0
55560,14925,9.0,1,1,1,0,5.0,0.0
55561,14926,2.0,1,0,0,0,0.0,0.0
55562,14926,3.0,1,1,0,0,0.0,0.0
55563,14926,5.0,1,1,0,0,0.0,0.0
55564,14926,6.0,1,1,0,3,0.0,7.680000000000001
55565,14926,8.0,1,0,0,0,0.0,0.0
55566,14927,0.0,1,1,0,2,0.0,54.87
55567,14927,2.0,1,1,1,1,5.0,33.89
55568,14927,3.0,1,1,1,0,5.0,0.0
55569,14927,4.0,1,1,1,0,3.0,0.0
55570,14927,7.0,1,1,1,0,2.0,0.0
55571,14928,1.0,2,2,0,0,0.0,0.0
55572,14928,3.0,1,1,0,7,0.0,15.649999999999999
55573,14928,4.0,1,1,1,3,3.0,5.0600000000000005
55574,14929,1.0,2,2,0,2,0.0,43.22
55575,14929,3.0,1,1,1,1,5.0,14.8
55576,14929,5.0,1,1,1,0,10.0,0.0
55577,14929,9.0,1,1,1,0,5.0,0.0
55578,14930,1.0,1,0,0,0,0.0,0.0
55579,14930,4.0,1,1,1,1,3.0,20.48
55580,14930,7.0,1,1,1,0,2.0,0.0
55581,14931,1.0,1,1,0,4,0.0,12.5
55582,14931,4.0,2,2,2,5,6.0,15.97
55583,14931,6.0,1,1,0,0,0.0,0.0
55584,14931,9.0,1,0,0,0,0.0,0.0
55585,14932,0.0,1,1,0,0,0.0,0.0
55586,14932,2.0,1,0,1,0,5.0,0.0
55587,14932,3.0,1,1,1,5,5.0,15.900000000000002
55588,14932,7.0,1,1,1,4,2.0,10.56
55589,14932,9.0,1,0,1,0,5.0,0.0
55590,14933,3.0,1,1,0,2,0.0,5.9
55591,14933,8.0,1,0,0,0,0.0,0.0
55592,14933,9.0,2,0,0,0,0.0,0.0
55593,14934,0.0,1,0,0,0,0.0,0.0
55594,14934,4.0,1,0,0,0,0.0,0.0
55595,14934,5.0,1,1,0,0,0.0,0.0
55596,14934,6.0,1,1,0,2,0.0,10.5
55597,14934,7.0,1,1,1,0,2.0,0.0
55598,14935,5.0,1,0,1,0,10.0,0.0
55599,14935,6.0,2,2,2,1,20.0,43.65
55600,14936,0.0,1,1,0,1,0.0,19.8
55601,14936,1.0,1,1,0,0,0.0,0.0
55602,14936,9.0,1,1,1,2,5.0,27.2
55603,14937,0.0,1,1,0,0,0.0,0.0
55604,14937,4.0,1,1,0,1,0.0,0.44
55605,14937,5.0,1,1,0,0,0.0,0.0
55606,14937,8.0,3,1,1,1,2.0,15.02
55607,14938,1.0,1,1,0,2,0.0,32.63
55608,14938,3.0,1,1,1,1,5.0,15.57
55609,14938,9.0,1,1,1,0,5.0,0.0
55610,14939,2.0,1,0,0,0,0.0,0.0
55611,14939,4.0,1,1,1,1,3.0,19.44
55612,14939,7.0,1,1,1,0,2.0,0.0
55613,14939,9.0,1,0,1,0,5.0,0.0
55614,14940,0.0,1,1,0,1,0.0,20.81
55615,14940,3.0,1,1,1,1,5.0,17.4
55616,14940,4.0,1,1,0,0,0.0,0.0
55617,14940,5.0,2,2,2,2,20.0,56.09
55618,14941,1.0,1,1,0,0,0.0,0.0
55619,14941,3.0,1,1,1,1,5.0,6.73
55620,14941,4.0,1,1,0,0,0.0,0.0
55621,14942,0.0,2,1,0,0,0.0,0.0
55622,14942,2.0,1,0,0,0,0.0,0.0
55623,14942,4.0,1,1,0,0,0.0,0.0
55624,14942,7.0,1,1,0,0,0.0,0.0
55625,14942,8.0,1,1,1,0,2.0,0.0
55626,14943,0.0,1,0,0,0,0.0,0.0
55627,14943,1.0,1,1,0,1,0.0,0.28
55628,14943,4.0,1,1,0,2,0.0,3.6
55629,14943,8.0,1,0,0,0,0.0,0.0
55630,14944,3.0,1,1,0,0,0.0,0.0
55631,14944,4.0,1,0,1,0,3.0,0.0
55632,14944,9.0,1,0,0,0,0.0,0.0
55633,14945,2.0,1,1,1,4,5.0,17.31
55634,14945,4.0,1,1,0,0,0.0,0.0
55635,14945,6.0,1,1,1,0,10.0,0.0
55636,14945,7.0,1,1,0,0,0.0,0.0
55637,14946,3.0,1,1,1,1,5.0,9.46
55638,14946,5.0,1,1,1,0,10.0,0.0
55639,14946,6.0,1,1,0,0,0.0,0.0
55640,14947,2.0,1,0,0,0,0.0,0.0
55641,14947,4.0,1,1,1,0,3.0,0.0
55642,14947,7.0,2,2,2,3,4.0,11.76
55643,14947,8.0,1,0,0,0,0.0,0.0
55644,14948,2.0,1,0,1,0,5.0,0.0
55645,14948,4.0,1,1,1,1,3.0,7.04
55646,14948,6.0,1,1,0,0,0.0,0.0
55647,14948,7.0,1,1,0,3,0.0,2.19
55648,14948,8.0,1,0,0,0,0.0,0.0
55649,14949,2.0,2,2,0,2,0.0,3.66
55650,14949,6.0,3,3,0,0,0.0,0.0
55651,14950,1.0,1,1,0,0,0.0,0.0
55652,14950,2.0,1,0,0,0,0.0,0.0
55653,14950,5.0,1,1,0,2,0.0,5.48
55654,14950,7.0,1,1,1,2,2.0,8.01
55655,14950,8.0,1,0,0,0,0.0,0.0
55656,14951,1.0,1,1,0,0,0.0,0.0
55657,14951,5.0,2,2,2,2,20.0,47.56
55658,14951,9.0,2,1,1,0,5.0,0.0
55659,14952,2.0,2,1,2,1,10.0,13.93
55660,14952,6.0,1,1,1,0,10.0,0.0
55661,14953,1.0,1,1,0,0,0.0,0.0
55662,14953,4.0,1,1,0,2,0.0,1.68
55663,14953,5.0,1,1,0,0,0.0,0.0
55664,14953,8.0,2,0,0,0,0.0,0.0
55665,14954,0.0,1,0,0,0,0.0,0.0
