,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount,difficulty,email,mobile,social,web,bogo,discount,informational
43908,11762,9.0,4,1,3,1,15.0,21.28,20,4,0,0,4,0,1,0
43909,11763,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43910,11763,2.0,2,1,2,1,10.0,24.12,5,2,2,0,2,1,0,0
43911,11763,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43912,11763,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43913,11764,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43914,11764,4.0,2,2,0,3,0.0,5.26,7,2,2,2,2,0,1,0
43915,11764,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43916,11764,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43917,11765,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43918,11765,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43919,11765,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43920,11765,8.0,2,2,2,1,4.0,16.67,10,2,2,0,2,0,1,0
43921,11766,5.0,2,2,0,0,0.0,0.0,10,2,2,2,0,1,0,0
43922,11766,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43923,11766,8.0,2,1,0,0,0.0,0.0,10,2,2,0,2,0,1,0
43924,11767,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43925,11767,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
43926,11767,8.0,1,1,1,1,2.0,13.59,10,1,1,0,1,0,1,0
43927,11767,9.0,1,1,0,2,0.0,12.0,20,1,0,0,1,0,1,0
43928,11768,3.0,1,1,1,1,5.0,17.78,5,1,1,1,1,1,0,0
43929,11768,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
43930,11768,6.0,1,1,1,1,10.0,26.58,10,1,1,1,1,1,0,0
43931,11768,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43932,11769,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43933,11769,3.0,3,3,1,1,5.0,18.27,5,3,3,3,3,1,0,0
43934,11769,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43935,11770,6.0,2,2,2,1,20.0,17.59,10,2,2,2,2,1,0,0
43936,11770,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43937,11771,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43938,11772,1.0,1,1,0,3,0.0,62.67999999999999,0,1,1,1,0,0,0,1
43939,11772,3.0,1,1,1,1,5.0,15.88,5,1,1,1,1,1,0,0
43940,11772,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43941,11772,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
43942,11772,8.0,1,1,1,1,2.0,10.68,10,1,1,0,1,0,1,0
43943,11772,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43944,11773,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43945,11773,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43946,11773,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
43947,11773,8.0,1,1,0,1,0.0,0.29,10,1,1,0,1,0,1,0
43948,11774,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
43949,11774,4.0,2,2,0,0,0.0,0.0,7,2,2,2,2,0,1,0
43950,11774,5.0,1,1,0,1,0.0,1.82,10,1,1,1,0,1,0,0
43951,11774,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
43952,11775,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43953,11775,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43954,11775,4.0,1,1,1,2,3.0,22.21,7,1,1,1,1,0,1,0
43955,11776,1.0,1,1,0,1,0.0,4.98,0,1,1,1,0,0,0,1
43956,11776,3.0,1,1,1,1,5.0,5.03,5,1,1,1,1,1,0,0
43957,11776,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
43958,11776,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43959,11777,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
43960,11777,3.0,1,1,1,1,5.0,32.81,5,1,1,1,1,1,0,0
43961,11777,4.0,1,1,1,1,3.0,46.05,7,1,1,1,1,0,1,0
43962,11777,7.0,1,1,1,1,2.0,26.37,10,1,1,1,1,0,1,0
43963,11777,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
43964,11778,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43965,11778,4.0,2,2,1,0,3.0,0.0,7,2,2,2,2,0,1,0
43966,11778,6.0,1,1,0,3,0.0,10.9,10,1,1,1,1,1,0,0
43967,11778,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43968,11779,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43969,11779,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43970,11779,4.0,1,1,0,2,0.0,4.37,7,1,1,1,1,0,1,0
43971,11779,5.0,2,2,0,0,0.0,0.0,10,2,2,2,0,1,0,0
43972,11780,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43973,11780,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
43974,11780,7.0,2,2,1,0,2.0,0.0,10,2,2,2,2,0,1,0
43975,11780,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43976,11781,0.0,1,1,0,1,0.0,27.62,0,1,1,0,1,0,0,1
43977,11781,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43978,11781,8.0,3,1,1,1,2.0,25.78,10,3,3,0,3,0,1,0
43979,11782,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
43980,11782,1.0,1,1,0,3,0.0,76.08000000000001,0,1,1,1,0,0,0,1
43981,11782,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
43982,11782,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43983,11783,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
43984,11783,5.0,1,1,0,1,0.0,2.47,10,1,1,1,0,1,0,0
43985,11783,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43986,11783,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
43987,11784,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43988,11784,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
43989,11784,3.0,1,1,1,1,5.0,25.76,5,1,1,1,1,1,0,0
43990,11784,6.0,1,1,1,1,10.0,17.66,10,1,1,1,1,1,0,0
43991,11784,8.0,1,1,1,1,2.0,12.98,10,1,1,0,1,0,1,0
43992,11784,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
43993,11785,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
43994,11785,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
43995,11785,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
43996,11785,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
43997,11786,6.0,1,1,1,1,10.0,31.21,10,1,1,1,1,1,0,0
43998,11786,9.0,2,0,2,0,10.0,0.0,20,2,0,0,2,0,1,0
43999,11787,5.0,1,1,1,1,10.0,841.45,10,1,1,1,0,1,0,0
44000,11787,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
44001,11787,8.0,2,0,1,0,2.0,0.0,10,2,2,0,2,0,1,0
44002,11787,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44003,11788,1.0,1,1,0,1,0.0,2.65,0,1,1,1,0,0,0,1
44004,11788,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44005,11788,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
44006,11788,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44007,11788,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44008,11789,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44009,11789,5.0,2,2,1,1,10.0,14.71,10,2,2,2,0,1,0,0
44010,11789,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44011,11790,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44012,11790,4.0,2,2,1,3,3.0,8.12,7,2,2,2,2,0,1,0
44013,11790,7.0,1,1,1,3,2.0,4.91,10,1,1,1,1,0,1,0
44014,11790,9.0,1,1,0,3,0.0,9.6,20,1,0,0,1,0,1,0
44015,11791,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44016,11791,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44017,11791,6.0,1,1,0,1,0.0,2.38,10,1,1,1,1,1,0,0
44018,11791,7.0,1,1,0,2,0.0,2.6599999999999997,10,1,1,1,1,0,1,0
44019,11792,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
44020,11792,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
44021,11793,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
44022,11793,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44023,11793,5.0,1,1,0,3,0.0,16.01,10,1,1,1,0,1,0,0
44024,11794,0.0,2,2,0,3,0.0,73.02000000000001,0,2,2,0,2,0,0,1
44025,11794,2.0,1,1,1,1,5.0,16.57,5,1,1,0,1,1,0,0
44026,11794,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
44027,11794,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
44028,11795,0.0,2,2,0,4,0.0,34.8,0,2,2,0,2,0,0,1
44029,11795,4.0,1,1,1,1,3.0,8.39,7,1,1,1,1,0,1,0
44030,11795,5.0,1,1,1,1,10.0,10.95,10,1,1,1,0,1,0,0
44031,11795,7.0,2,2,2,0,4.0,0.0,10,2,2,2,2,0,1,0
44032,11796,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44033,11796,2.0,1,1,1,2,5.0,20.490000000000002,5,1,1,0,1,1,0,0
44034,11796,3.0,1,1,1,1,5.0,11.48,5,1,1,1,1,1,0,0
44035,11796,4.0,1,1,1,1,3.0,4.4,7,1,1,1,1,0,1,0
44036,11796,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
44037,11797,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44038,11797,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
44039,11797,6.0,1,1,0,4,0.0,12.16,10,1,1,1,1,1,0,0
44040,11797,9.0,2,1,1,5,5.0,13.24,20,2,0,0,2,0,1,0
44041,11798,1.0,2,2,0,0,0.0,0.0,0,2,2,2,0,0,0,1
44042,11798,2.0,2,2,1,1,5.0,15.87,5,2,2,0,2,1,0,0
44043,11798,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44044,11799,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44045,11799,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44046,11799,6.0,1,1,0,1,0.0,1.62,10,1,1,1,1,1,0,0
44047,11799,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44048,11800,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44049,11800,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
44050,11800,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44051,11800,6.0,1,1,1,1,10.0,10.65,10,1,1,1,1,1,0,0
44052,11800,7.0,1,1,1,2,2.0,19.28,10,1,1,1,1,0,1,0
44053,11801,2.0,1,1,1,1,5.0,16.61,5,1,1,0,1,1,0,0
44054,11801,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44055,11801,5.0,2,1,2,1,20.0,20.36,10,2,2,2,0,1,0,0
44056,11801,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44057,11802,3.0,1,1,1,1,5.0,23.92,5,1,1,1,1,1,0,0
44058,11802,4.0,1,1,1,1,3.0,41.55,7,1,1,1,1,0,1,0
44059,11802,5.0,2,1,2,0,20.0,0.0,10,2,2,2,0,1,0,0
44060,11803,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44061,11803,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44062,11803,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
44063,11803,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44064,11803,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44065,11804,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44066,11804,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
44067,11804,5.0,2,2,2,2,20.0,29.98,10,2,2,2,0,1,0,0
44068,11805,3.0,1,1,1,1,5.0,42.05,5,1,1,1,1,1,0,0
44069,11805,7.0,1,1,1,1,2.0,15.14,10,1,1,1,1,0,1,0
44070,11805,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44071,11806,4.0,2,2,2,1,6.0,99.32,7,2,2,2,2,0,1,0
44072,11806,5.0,1,1,0,6,0.0,22.48,10,1,1,1,0,1,0,0
44073,11806,7.0,1,1,1,4,2.0,8.690000000000001,10,1,1,1,1,0,1,0
44074,11806,8.0,1,1,0,3,0.0,5.800000000000001,10,1,1,0,1,0,1,0
44075,11807,1.0,1,1,0,1,0.0,0.29,0,1,1,1,0,0,0,1
44076,11807,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44077,11807,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44078,11807,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
44079,11807,8.0,1,1,0,1,0.0,3.62,10,1,1,0,1,0,1,0
44080,11808,0.0,1,1,0,1,0.0,19.36,0,1,1,0,1,0,0,1
44081,11808,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44082,11808,7.0,1,1,1,1,2.0,32.41,10,1,1,1,1,0,1,0
44083,11808,8.0,2,2,2,1,4.0,31.44,10,2,2,0,2,0,1,0
44084,11809,1.0,2,2,0,1,0.0,5.25,0,2,2,2,0,0,0,1
44085,11809,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44086,11809,4.0,1,1,1,1,3.0,9.73,7,1,1,1,1,0,1,0
44087,11809,5.0,1,1,0,1,0.0,0.93,10,1,1,1,0,1,0,0
44088,11809,6.0,1,1,0,1,0.0,1.8599999999999999,10,1,1,1,1,1,0,0
44089,11810,1.0,3,3,0,1,0.0,3.88,0,3,3,3,0,0,0,1
44090,11810,7.0,1,1,1,2,2.0,10.37,10,1,1,1,1,0,1,0
44091,11811,0.0,1,1,0,1,0.0,33.03,0,1,1,0,1,0,0,1
44092,11811,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
44093,11811,7.0,1,1,1,1,2.0,20.31,10,1,1,1,1,0,1,0
44094,11812,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44095,11812,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44096,11812,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44097,11812,7.0,1,1,0,1,0.0,5.48,10,1,1,1,1,0,1,0
44098,11812,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44099,11812,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44100,11813,0.0,1,1,0,1,0.0,29.03,0,1,1,0,1,0,0,1
44101,11813,2.0,1,1,1,1,5.0,27.86,5,1,1,0,1,1,0,0
44102,11813,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
44103,11813,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44104,11814,1.0,2,1,0,0,0.0,0.0,0,2,2,2,0,0,0,1
44105,11814,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44106,11814,5.0,2,2,2,1,20.0,14.48,10,2,2,2,0,1,0,0
44107,11814,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
44108,11815,0.0,1,1,0,2,0.0,26.509999999999998,0,1,1,0,1,0,0,1
44109,11815,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
44110,11815,8.0,3,1,3,1,6.0,10.78,10,3,3,0,3,0,1,0
44111,11815,9.0,1,1,1,1,5.0,22.61,20,1,0,0,1,0,1,0
44112,11816,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
44113,11816,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
44114,11816,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44115,11816,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44116,11817,2.0,1,1,1,1,5.0,13.05,5,1,1,0,1,1,0,0
44117,11817,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
44118,11817,5.0,2,2,2,2,20.0,42.79,10,2,2,2,0,1,0,0
44119,11817,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44120,11817,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44121,11818,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44122,11818,2.0,2,0,1,0,5.0,0.0,5,2,2,0,2,1,0,0
44123,11818,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
44124,11819,4.0,2,2,1,0,3.0,0.0,7,2,2,2,2,0,1,0
44125,11819,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44126,11819,6.0,1,1,1,2,10.0,22.86,10,1,1,1,1,1,0,0
44127,11819,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44128,11820,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44129,11820,2.0,2,0,1,0,5.0,0.0,5,2,2,0,2,1,0,0
44130,11820,3.0,1,1,1,1,5.0,34.79,5,1,1,1,1,1,0,0
44131,11821,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44132,11821,3.0,1,1,0,3,0.0,6.49,5,1,1,1,1,1,0,0
44133,11821,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
44134,11822,1.0,2,1,0,2,0.0,51.29,0,2,2,2,0,0,0,1
44135,11822,6.0,1,1,1,1,10.0,23.94,10,1,1,1,1,1,0,0
44136,11822,7.0,2,2,2,2,4.0,41.18,10,2,2,2,2,0,1,0
44137,11823,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44138,11823,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44139,11823,7.0,1,1,1,1,2.0,13.76,10,1,1,1,1,0,1,0
44140,11823,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
44141,11824,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44142,11824,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
44143,11824,4.0,2,1,0,1,0.0,4.54,7,2,2,2,2,0,1,0
44144,11824,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44145,11825,3.0,1,1,1,1,5.0,10.03,5,1,1,1,1,1,0,0
44146,11825,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44147,11825,9.0,1,1,1,2,5.0,20.42,20,1,0,0,1,0,1,0
44148,11826,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44149,11826,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44150,11826,6.0,2,2,2,2,20.0,54.09,10,2,2,2,2,1,0,0
44151,11827,5.0,3,3,0,2,0.0,9.75,10,3,3,3,0,1,0,0
44152,11827,7.0,1,1,0,3,0.0,9.93,10,1,1,1,1,0,1,0
44153,11828,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44154,11828,1.0,1,1,0,1,0.0,11.66,0,1,1,1,0,0,0,1
44155,11828,6.0,1,1,1,1,10.0,15.09,10,1,1,1,1,1,0,0
44156,11828,8.0,1,1,1,1,2.0,16.82,10,1,1,0,1,0,1,0
44157,11829,0.0,1,1,0,1,0.0,0.9400000000000001,0,1,1,0,1,0,0,1
44158,11829,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44159,11829,4.0,1,1,0,2,0.0,4.73,7,1,1,1,1,0,1,0
44160,11829,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44161,11829,7.0,1,1,0,1,0.0,0.07,10,1,1,1,1,0,1,0
44162,11830,3.0,1,1,1,2,5.0,17.03,5,1,1,1,1,1,0,0
44163,11830,4.0,1,1,1,1,3.0,9.65,7,1,1,1,1,0,1,0
44164,11830,6.0,2,2,2,0,20.0,0.0,10,2,2,2,2,1,0,0
44165,11831,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
44166,11831,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44167,11831,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
44168,11831,8.0,2,2,2,2,4.0,37.05,10,2,2,0,2,0,1,0
44169,11831,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44170,11832,0.0,1,1,0,1,0.0,14.15,0,1,1,0,1,0,0,1
44171,11832,6.0,1,1,1,2,10.0,20.43,10,1,1,1,1,1,0,0
44172,11832,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
44173,11832,8.0,1,1,1,1,2.0,13.37,10,1,1,0,1,0,1,0
44174,11832,9.0,1,1,1,1,5.0,22.75,20,1,0,0,1,0,1,0
44175,11833,1.0,1,1,0,1,0.0,22.29,0,1,1,1,0,0,0,1
44176,11833,4.0,2,2,2,1,6.0,12.63,7,2,2,2,2,0,1,0
44177,11833,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
44178,11833,7.0,1,1,1,1,2.0,21.06,10,1,1,1,1,0,1,0
44179,11834,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44180,11834,2.0,1,1,1,1,5.0,26.93,5,1,1,0,1,1,0,0
44181,11834,6.0,1,1,1,3,10.0,42.84,10,1,1,1,1,1,0,0
44182,11834,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44183,11835,5.0,2,2,0,3,0.0,12.84,10,2,2,2,0,1,0,0
44184,11835,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44185,11836,2.0,2,1,2,0,10.0,0.0,5,2,2,0,2,1,0,0
44186,11836,7.0,2,2,1,1,2.0,33.21,10,2,2,2,2,0,1,0
44187,11837,4.0,1,1,1,1,3.0,26.9,7,1,1,1,1,0,1,0
44188,11837,5.0,1,1,1,1,10.0,23.8,10,1,1,1,0,1,0,0
44189,11837,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
44190,11837,9.0,1,1,1,2,5.0,30.15,20,1,0,0,1,0,1,0
44191,11838,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44192,11838,7.0,1,1,1,4,2.0,14.57,10,1,1,1,1,0,1,0
44193,11838,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44194,11838,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
44195,11839,4.0,2,2,2,1,6.0,17.08,7,2,2,2,2,0,1,0
44196,11839,7.0,2,2,2,2,4.0,33.269999999999996,10,2,2,2,2,0,1,0
44197,11839,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44198,11840,2.0,2,1,0,0,0.0,0.0,5,2,2,0,2,1,0,0
44199,11840,5.0,2,2,0,4,0.0,11.0,10,2,2,2,0,1,0,0
44200,11840,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44201,11841,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
44202,11841,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
44203,11841,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
44204,11841,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
44205,11841,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44206,11842,1.0,1,1,0,1,0.0,2.76,0,1,1,1,0,0,0,1
44207,11842,4.0,2,2,2,1,6.0,7.44,7,2,2,2,2,0,1,0
44208,11842,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44209,11842,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44210,11843,4.0,2,2,2,2,6.0,55.769999999999996,7,2,2,2,2,0,1,0
44211,11843,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44212,11843,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
44213,11844,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44214,11844,3.0,1,1,1,1,5.0,40.1,5,1,1,1,1,1,0,0
44215,11844,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
44216,11844,6.0,1,1,1,1,10.0,36.45,10,1,1,1,1,1,0,0
44217,11844,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44218,11845,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44219,11845,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44220,11845,3.0,1,1,1,1,5.0,11.5,5,1,1,1,1,1,0,0
44221,11845,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
44222,11845,7.0,1,1,1,1,2.0,10.33,10,1,1,1,1,0,1,0
44223,11845,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
44224,11846,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44225,11846,8.0,2,0,0,0,0.0,0.0,10,2,2,0,2,0,1,0
44226,11847,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
44227,11847,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
44228,11847,3.0,1,1,0,2,0.0,3.5100000000000002,5,1,1,1,1,1,0,0
44229,11848,0.0,2,1,0,1,0.0,12.7,0,2,2,0,2,0,0,1
44230,11848,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
44231,11848,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
44232,11848,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
44233,11848,7.0,1,1,1,1,2.0,12.43,10,1,1,1,1,0,1,0
44234,11849,0.0,1,1,0,1,0.0,28.18,0,1,1,0,1,0,0,1
44235,11849,1.0,1,1,0,1,0.0,25.13,0,1,1,1,0,0,0,1
44236,11849,2.0,1,1,1,1,5.0,32.35,5,1,1,0,1,1,0,0
44237,11849,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
